,Node Label,PN incoming Connections,FSI incoming Connections,LTS incoming Connections
1229,PN,18,20,11
1230,PN,8,7,6
1231,PN,1,2,3
1232,PN,12,17,10
1233,PN,30,38,18
1234,PN,46,38,20
1235,PN,6,10,4
1236,PN,14,19,11
1237,PN,22,15,13
1238,PN,0,0,0
1239,PN,22,28,15
1240,PN,29,15,8
1241,PN,8,14,8
1242,PN,3,2,0
1243,PN,33,36,22
1244,PN,0,0,0
1245,PN,31,26,20
1246,PN,23,16,18
1247,PN,28,47,23
1248,PN,12,20,10
1249,PN,13,18,19
1250,PN,2,3,1
1251,PN,1,1,2
1252,PN,55,54,18
1253,PN,41,40,18
1254,PN,10,11,9
1255,PN,31,28,19
1256,PN,11,18,9
1257,PN,1,4,0
1258,PN,3,1,3
1259,PN,0,2,2
1260,PN,2,2,1
1261,PN,6,8,2
1262,PN,2,1,2
1263,PN,7,18,10
1264,PN,2,9,4
1265,PN,12,28,6
1266,PN,10,9,5
1267,PN,24,20,18
1268,PN,0,0,0
1269,PN,28,17,17
1270,PN,1,7,0
1271,PN,10,18,12
1272,PN,14,13,11
1273,PN,0,0,0
1274,PN,2,0,2
1275,PN,8,12,6
1276,PN,12,13,10
1277,PN,6,5,3
1278,PN,31,46,24
1279,PN,12,7,8
1280,PN,8,5,8
1281,PN,5,5,6
1282,PN,0,5,0
1283,PN,1,0,4
1284,PN,21,22,13
1285,PN,21,23,12
1286,PN,27,35,19
1287,PN,1,5,4
1288,PN,41,22,9
1289,PN,12,21,16
1290,PN,0,0,2
1291,PN,1,2,2
1292,PN,0,0,0
1293,PN,11,21,17
1294,PN,20,24,17
1295,PN,2,8,4
1296,PN,14,7,10
1297,PN,24,21,12
1298,PN,13,15,1
1299,PN,3,2,4
1300,PN,15,25,11
1301,PN,10,19,8
1302,PN,14,10,9
1303,PN,12,13,10
1304,PN,15,27,17
1305,PN,4,13,7
1306,PN,10,6,2
1307,PN,15,12,4
1308,PN,19,16,7
1309,PN,17,18,10
1310,PN,31,21,12
1311,PN,1,1,0
1312,PN,10,14,15
1313,PN,7,11,9
1314,PN,7,18,8
1315,PN,6,8,6
1316,PN,28,34,12
1317,PN,31,22,15
1318,PN,38,40,21
1319,PN,1,3,1
1320,PN,0,0,0
1321,PN,2,1,1
1322,PN,39,33,22
1323,PN,0,1,0
1324,PN,42,32,22
1325,PN,19,24,20
1326,PN,13,16,8
1327,PN,12,16,16
1328,PN,27,24,16
1329,PN,8,10,7
1330,PN,9,14,5
1331,PN,29,19,20
1332,PN,20,19,10
1333,PN,2,3,0
1334,PN,1,2,2
1335,PN,13,15,11
1336,PN,13,8,8
1337,PN,7,5,6
1338,PN,21,39,12
1339,PN,1,1,0
1340,PN,10,6,5
1341,PN,12,14,11
1342,PN,23,31,13
1343,PN,9,15,7
1344,PN,0,0,0
1345,PN,0,0,0
1346,PN,2,1,0
1347,PN,3,4,1
1348,PN,1,4,4
1349,PN,8,16,13
1350,PN,39,37,23
1351,PN,7,6,5
1352,PN,25,24,19
1353,PN,27,17,6
1354,PN,1,4,4
1355,PN,43,21,19
1356,PN,0,0,1
1357,PN,1,1,0
1358,PN,8,8,5
1359,PN,21,14,15
1360,PN,22,22,24
1361,PN,19,17,8
1362,PN,0,2,0
1363,PN,41,35,21
1364,PN,5,11,8
1365,PN,8,14,10
1366,PN,32,39,18
1367,PN,0,2,0
1368,PN,0,0,0
1369,PN,52,31,30
1370,PN,17,13,9
1371,PN,15,15,15
1372,PN,39,30,20
1373,PN,30,22,14
1374,PN,22,16,11
1375,PN,15,16,4
1376,PN,4,10,4
1377,PN,1,0,0
1378,PN,0,1,2
1379,PN,25,27,17
1380,PN,22,18,9
1381,PN,10,14,0
1382,PN,29,21,17
1383,PN,1,2,0
1384,PN,20,23,14
1385,PN,0,0,1
1386,PN,2,2,4
1387,PN,22,16,11
1388,PN,28,27,18
1389,PN,4,16,6
1390,PN,1,1,1
1391,PN,3,5,2
1392,PN,12,12,4
1393,PN,26,19,17
1394,PN,19,20,12
1395,PN,15,18,12
1396,PN,19,12,9
1397,PN,19,33,22
1398,PN,28,26,14
1399,PN,3,5,5
1400,PN,11,5,3
1401,PN,4,4,0
1402,PN,21,22,24
1403,PN,11,12,7
1404,PN,4,6,4
1405,PN,26,21,9
1406,PN,13,12,12
1407,PN,3,5,1
1408,PN,24,26,16
1409,PN,25,38,23
1410,PN,15,10,12
1411,PN,4,3,11
1412,PN,6,8,1
1413,PN,36,24,18
1414,PN,12,10,9
1415,PN,11,7,4
1416,PN,37,27,18
1417,PN,1,0,0
1418,PN,13,14,17
1419,PN,18,18,12
1420,PN,0,1,1
1421,PN,17,8,16
1422,PN,5,8,7
1423,PN,0,3,2
1424,PN,1,2,6
1425,PN,3,2,1
1426,PN,35,39,17
1427,PN,34,32,14
1428,PN,9,11,14
1429,PN,25,18,14
1430,PN,15,37,17
1431,PN,32,15,23
1432,PN,30,28,18
1433,PN,1,2,1
1434,PN,2,4,2
1435,PN,0,0,1
1436,PN,0,0,2
1437,PN,24,20,11
1438,PN,4,5,5
1439,PN,0,1,0
1440,PN,18,26,22
1441,PN,0,1,1
1442,PN,8,7,6
1443,PN,22,33,21
1444,PN,19,23,12
1445,PN,0,0,1
1446,PN,37,27,27
1447,PN,30,23,11
1448,PN,1,0,0
1449,PN,14,15,6
1450,PN,18,16,13
1451,PN,1,6,3
1452,PN,3,7,3
1453,PN,30,26,10
1454,PN,20,12,12
1455,PN,27,15,10
1456,PN,21,37,19
1457,PN,36,36,15
1458,PN,38,31,13
1459,PN,2,3,2
1460,PN,48,30,39
1461,PN,4,3,7
1462,PN,0,1,1
1463,PN,24,23,13
1464,PN,10,15,4
1465,PN,0,0,3
1466,PN,31,33,17
1467,PN,26,15,9
1468,PN,20,25,18
1469,PN,0,0,0
1470,PN,20,15,10
1471,PN,15,20,16
1472,PN,18,21,13
1473,PN,11,12,9
1474,PN,12,11,7
1475,PN,14,11,9
1476,PN,24,27,18
1477,PN,5,4,3
1478,PN,0,1,0
1479,PN,6,8,7
1480,PN,1,4,0
1481,PN,2,2,1
1482,PN,31,23,17
1483,PN,16,15,10
1484,PN,23,26,18
1485,PN,1,0,0
1486,PN,14,20,11
1487,PN,7,8,8
1488,PN,2,6,2
1489,PN,6,9,4
1490,PN,2,7,7
1491,PN,0,1,3
1492,PN,37,23,16
1493,PN,2,1,0
1494,PN,5,13,3
1495,PN,0,2,5
1496,PN,24,26,16
1497,PN,22,34,20
1498,PN,15,8,12
1499,PN,29,26,15
1500,PN,2,3,2
1501,PN,8,4,2
1502,PN,6,2,3
1503,PN,4,5,3
1504,PN,27,43,20
1505,PN,1,0,2
1506,PN,0,1,2
1507,PN,29,32,23
1508,PN,27,28,16
1509,PN,13,11,9
1510,PN,5,11,8
1511,PN,0,0,0
1512,PN,10,12,11
1513,PN,30,40,29
1514,PN,6,10,9
1515,PN,19,14,8
1516,PN,12,10,12
1517,PN,2,4,2
1518,PN,8,5,0
1519,PN,38,31,19
1520,PN,18,18,15
1521,PN,3,5,1
1522,PN,3,5,2
1523,PN,38,43,22
1524,PN,26,16,16
1525,PN,1,4,3
1526,PN,34,19,15
1527,PN,34,20,17
1528,PN,13,18,19
1529,PN,0,2,3
1530,PN,0,1,3
1531,PN,3,4,1
1532,PN,51,44,22
1533,PN,33,32,27
1534,PN,0,0,1
1535,PN,22,22,15
1536,PN,5,15,6
1537,PN,41,28,20
1538,PN,23,8,5
1539,PN,10,11,4
1540,PN,7,12,10
1541,PN,16,26,9
1542,PN,1,1,0
1543,PN,8,5,9
1544,PN,7,15,7
1545,PN,6,9,2
1546,PN,43,19,13
1547,PN,31,35,24
1548,PN,33,34,19
1549,PN,0,2,0
1550,PN,3,4,1
1551,PN,27,31,16
1552,PN,26,25,14
1553,PN,0,1,3
1554,PN,11,17,11
1555,PN,18,29,7
1556,PN,0,2,0
1557,PN,12,8,7
1558,PN,7,9,10
1559,PN,1,6,1
1560,PN,0,0,0
1561,PN,0,0,0
1562,PN,22,21,13
1563,PN,1,3,2
1564,PN,32,29,22
1565,PN,9,6,6
1566,PN,6,7,4
1567,PN,3,4,3
1568,PN,14,4,11
1569,PN,1,3,2
1570,PN,29,28,19
1571,PN,1,1,0
1572,PN,1,5,3
1573,PN,7,9,8
1574,PN,15,22,13
1575,PN,5,7,4
1576,PN,0,0,0
1577,PN,9,16,7
1578,PN,0,3,4
1579,PN,18,9,18
1580,PN,25,36,11
1581,PN,20,22,7
1582,PN,8,7,7
1583,PN,32,26,18
1584,PN,5,12,5
1585,PN,30,37,26
1586,PN,1,0,0
1587,PN,12,12,18
1588,PN,0,0,0
1589,PN,25,26,17
1590,PN,14,12,2
1591,PN,4,6,3
1592,PN,42,27,19
1593,PN,25,19,18
1594,PN,10,11,8
1595,PN,47,47,27
1596,PN,4,4,6
1597,PN,5,4,8
1598,PN,24,27,25
1599,PN,32,14,16
1600,PN,22,23,21
1601,PN,0,0,1
1602,PN,2,4,5
1603,PN,10,19,11
1604,PN,0,0,1
1605,PN,7,14,7
1606,PN,34,23,20
1607,PN,32,29,11
1608,PN,10,19,11
1609,PN,0,2,0
1610,PN,25,29,23
1611,PN,2,11,5
1612,PN,26,31,20
1613,PN,20,18,12
1614,PN,7,14,6
1615,PN,28,25,14
1616,PN,13,19,11
1617,PN,27,20,10
1618,PN,0,3,0
1619,PN,9,20,6
1620,PN,42,20,15
1621,PN,27,32,23
1622,PN,3,3,1
1623,PN,3,0,2
1624,PN,8,9,3
1625,PN,3,2,2
1626,PN,30,17,15
1627,PN,40,30,24
1628,PN,0,0,0
1629,PN,7,4,4
1630,PN,13,18,7
1631,PN,5,3,5
1632,PN,0,0,0
1633,PN,3,4,2
1634,PN,7,7,5
1635,PN,0,0,1
1636,PN,0,0,0
1637,PN,10,9,4
1638,PN,12,12,13
1639,PN,25,45,11
1640,PN,25,27,22
1641,PN,14,13,12
1642,PN,7,6,10
1643,PN,3,1,1
1644,PN,8,17,8
1645,PN,0,5,3
1646,PN,33,34,13
1647,PN,1,0,1
1648,PN,25,18,14
1649,PN,5,2,7
1650,PN,0,0,0
1651,PN,22,23,17
1652,PN,18,25,17
1653,PN,9,19,6
1654,PN,4,5,7
1655,PN,17,11,4
1656,PN,13,8,9
1657,PN,24,36,16
1658,PN,10,16,9
1659,PN,13,6,9
1660,PN,9,10,7
1661,PN,27,26,11
1662,PN,28,14,19
1663,PN,25,16,13
1664,PN,0,2,3
1665,PN,51,40,19
1666,PN,1,0,1
1667,PN,13,19,10
1668,PN,39,38,26
1669,PN,35,30,14
1670,PN,34,25,17
1671,PN,0,1,2
1672,PN,5,10,4
1673,PN,5,6,0
1674,PN,4,8,4
1675,PN,12,18,11
1676,PN,6,6,6
1677,PN,0,7,1
1678,PN,23,25,20
1679,PN,3,8,4
1680,PN,4,5,8
1681,PN,1,5,7
1682,PN,4,11,7
1683,PN,22,25,10
1684,PN,8,7,6
1685,PN,0,2,2
1686,PN,9,6,6
1687,PN,2,0,3
1688,PN,14,16,10
1689,PN,0,0,0
1690,PN,33,34,24
1691,PN,25,31,19
1692,PN,12,13,8
1693,PN,5,7,0
1694,PN,17,23,20
1695,PN,23,21,12
1696,PN,34,26,22
1697,PN,2,3,4
1698,PN,1,2,1
1699,PN,10,6,5
1700,PN,36,24,22
1701,PN,4,3,1
1702,PN,0,0,0
1703,PN,26,17,13
1704,PN,2,2,6
1705,PN,0,0,0
1706,PN,23,29,20
1707,PN,0,5,0
1708,PN,29,23,26
1709,PN,21,17,10
1710,PN,0,4,1
1711,PN,40,41,12
1712,PN,9,14,1
1713,PN,0,0,1
1714,PN,27,18,17
1715,PN,8,8,7
1716,PN,0,1,0
1717,PN,17,12,13
1718,PN,20,10,10
1719,PN,0,0,0
1720,PN,9,9,7
1721,PN,20,24,16
1722,PN,1,9,2
1723,PN,8,10,6
1724,PN,0,1,0
1725,PN,19,21,15
1726,PN,10,22,14
1727,PN,26,21,11
1728,PN,1,0,0
1729,PN,4,3,1
1730,PN,21,23,14
1731,PN,2,5,5
1732,PN,41,36,28
1733,PN,4,4,7
1734,PN,0,2,0
1735,PN,4,5,1
1736,PN,3,5,2
1737,PN,26,27,19
1738,PN,21,13,9
1739,PN,13,15,9
1740,PN,6,7,6
1741,PN,2,2,1
1742,PN,12,11,9
1743,PN,1,3,2
1744,PN,1,0,0
1745,PN,7,3,4
1746,PN,0,0,1
1747,PN,39,18,18
1748,PN,4,8,4
1749,PN,0,0,0
1750,PN,6,4,2
1751,PN,15,11,7
1752,PN,23,21,25
1753,PN,0,1,0
1754,PN,0,5,3
1755,PN,0,1,2
1756,PN,3,2,2
1757,PN,20,30,18
1758,PN,45,27,13
1759,PN,16,16,10
1760,PN,16,22,10
1761,PN,9,14,9
1762,PN,15,11,11
1763,PN,33,30,24
1764,PN,1,0,0
1765,PN,33,43,21
1766,PN,4,9,4
1767,PN,0,1,2
1768,PN,8,18,11
1769,PN,3,5,1
1770,PN,11,11,13
1771,PN,2,3,1
1772,PN,30,30,15
1773,PN,8,19,7
1774,PN,24,19,9
1775,PN,1,1,5
1776,PN,0,0,1
1777,PN,5,8,13
1778,PN,1,2,0
1779,PN,25,33,17
1780,PN,0,0,0
1781,PN,19,19,12
1782,PN,42,43,17
1783,PN,30,17,22
1784,PN,3,8,3
1785,PN,2,7,3
1786,PN,2,2,0
1787,PN,26,31,15
1788,PN,1,1,0
1789,PN,8,15,9
1790,PN,0,1,0
1791,PN,14,24,16
1792,PN,27,15,14
1793,PN,1,4,4
1794,PN,0,0,0
1795,PN,35,26,23
1796,PN,29,21,19
1797,PN,3,4,1
1798,PN,8,13,8
1799,PN,9,9,3
1800,PN,46,29,20
1801,PN,8,19,15
1802,PN,0,0,0
1803,PN,13,19,9
1804,PN,12,14,8
1805,PN,38,22,18
1806,PN,13,13,16
1807,PN,2,1,0
1808,PN,0,1,1
1809,PN,14,14,8
1810,PN,6,13,10
1811,PN,0,2,0
1812,PN,31,33,22
1813,PN,29,31,24
1814,PN,0,0,1
1815,PN,12,12,15
1816,PN,0,0,0
1817,PN,11,10,6
1818,PN,9,5,5
1819,PN,18,28,16
1820,PN,2,2,3
1821,PN,4,3,5
1822,PN,4,4,3
1823,PN,6,11,4
1824,PN,37,17,7
1825,PN,6,5,2
1826,PN,22,12,14
1827,PN,1,2,2
1828,PN,2,3,3
1829,PN,15,8,12
1830,PN,2,0,2
1831,PN,0,0,1
1832,PN,1,7,3
1833,PN,22,13,4
1834,PN,21,15,9
1835,PN,0,0,2
1836,PN,0,1,0
1837,PN,3,3,3
1838,PN,1,5,6
1839,PN,41,25,16
1840,PN,21,19,9
1841,PN,9,12,13
1842,PN,0,0,2
1843,PN,30,43,24
1844,PN,36,37,17
1845,PN,1,2,5
1846,PN,9,13,8
1847,PN,35,27,13
1848,PN,20,23,7
1849,PN,32,38,17
1850,PN,7,8,1
1851,PN,10,13,2
1852,PN,39,22,23
1853,PN,6,3,5
1854,PN,14,13,8
1855,PN,42,17,16
1856,PN,26,25,11
1857,PN,4,4,6
1858,PN,3,3,1
1859,PN,0,2,1
1860,PN,10,11,3
1861,PN,13,16,8
1862,PN,15,3,10
1863,PN,1,2,8
1864,PN,34,26,18
1865,PN,5,15,6
1866,PN,8,2,5
1867,PN,23,23,19
1868,PN,16,24,11
1869,PN,12,11,3
1870,PN,4,11,7
1871,PN,10,9,4
1872,PN,24,24,22
1873,PN,5,6,4
1874,PN,1,6,1
1875,PN,3,1,0
1876,PN,8,17,8
1877,PN,0,3,2
1878,PN,7,2,3
1879,PN,16,17,11
1880,PN,26,26,7
1881,PN,18,27,8
1882,PN,6,9,10
1883,PN,0,0,1
1884,PN,14,9,8
1885,PN,9,11,10
1886,PN,1,0,0
1887,PN,27,21,25
1888,PN,2,0,2
1889,PN,35,29,24
1890,PN,5,10,7
1891,PN,44,32,17
1892,PN,19,23,25
1893,PN,1,1,1
1894,PN,46,38,17
1895,PN,2,2,3
1896,PN,1,2,2
1897,PN,15,22,12
1898,PN,21,17,13
1899,PN,32,29,23
1900,PN,0,0,0
1901,PN,2,5,3
1902,PN,48,46,31
1903,PN,21,18,15
1904,PN,30,36,25
1905,PN,1,3,3
1906,PN,22,23,19
1907,PN,23,24,9
1908,PN,3,9,7
1909,PN,25,19,11
1910,PN,16,22,18
1911,PN,27,27,14
1912,PN,14,20,14
1913,PN,24,13,13
1914,PN,15,20,13
1915,PN,9,15,7
1916,PN,6,8,5
1917,PN,2,1,2
1918,PN,11,11,10
1919,PN,14,20,9
1920,PN,0,0,1
1921,PN,5,10,7
1922,PN,1,0,1
1923,PN,0,1,0
1924,PN,8,10,16
1925,PN,18,14,17
1926,PN,16,27,10
1927,PN,26,26,16
1928,PN,3,2,1
1929,PN,20,12,5
1930,PN,0,0,1
1931,PN,14,21,13
1932,PN,5,6,4
1933,PN,25,25,17
1934,PN,10,13,8
1935,PN,0,5,2
1936,PN,14,10,10
1937,PN,4,7,6
1938,PN,1,2,0
1939,PN,9,10,17
1940,PN,2,3,3
1941,PN,0,1,0
1942,PN,2,1,5
1943,PN,5,4,5
1944,PN,0,0,0
1945,PN,0,1,1
1946,PN,13,30,22
1947,PN,20,22,7
1948,PN,42,32,23
1949,PN,16,21,11
1950,PN,9,12,11
1951,PN,0,1,0
1952,PN,3,12,6
1953,PN,10,11,13
1954,PN,10,9,8
1955,PN,6,2,7
1956,PN,27,20,15
1957,PN,2,1,4
1958,PN,3,1,2
1959,PN,4,5,5
1960,PN,2,3,2
1961,PN,8,16,10
1962,PN,3,13,6
1963,PN,1,0,1
1964,PN,24,32,14
1965,PN,47,28,19
1966,PN,0,0,1
1967,PN,34,18,11
1968,PN,45,53,22
1969,PN,2,3,0
1970,PN,5,7,5
1971,PN,1,3,0
1972,PN,23,35,20
1973,PN,23,22,12
1974,PN,4,4,1
1975,PN,42,40,28
1976,PN,29,20,14
1977,PN,14,15,14
1978,PN,9,16,8
1979,PN,22,22,15
1980,PN,19,20,18
1981,PN,1,1,2
1982,PN,4,6,7
1983,PN,8,9,1
1984,PN,9,9,3
1985,PN,11,16,9
1986,PN,0,2,0
1987,PN,10,4,9
1988,PN,0,0,0
1989,PN,0,0,1
1990,PN,7,12,10
1991,PN,9,9,3
1992,PN,22,13,12
1993,PN,12,11,9
1994,PN,1,2,5
1995,PN,0,0,1
1996,PN,16,18,10
1997,PN,54,62,23
1998,PN,0,1,3
1999,PN,3,1,1
2000,PN,0,0,1
2001,PN,9,5,6
2002,PN,33,25,17
2003,PN,1,1,0
2004,PN,13,12,11
2005,PN,26,30,19
2006,PN,35,33,19
2007,PN,5,3,6
2008,PN,0,0,0
2009,PN,23,26,18
2010,PN,34,32,36
2011,PN,25,21,18
2012,PN,17,20,9
2013,PN,13,14,11
2014,PN,1,1,2
2015,PN,24,17,7
2016,PN,8,9,5
2017,PN,2,6,5
2018,PN,13,16,12
2019,PN,18,13,9
2020,PN,4,11,9
2021,PN,0,0,0
2022,PN,31,22,17
2023,PN,3,7,5
2024,PN,13,15,13
2025,PN,19,16,9
2026,PN,0,3,4
2027,PN,10,15,8
2028,PN,3,2,4
2029,PN,1,0,1
2030,PN,8,13,6
2031,PN,7,4,9
2032,PN,0,0,0
2033,PN,3,1,2
2034,PN,16,25,14
2035,PN,15,17,19
2036,PN,16,16,9
2037,PN,7,9,8
2038,PN,0,0,2
2039,PN,30,26,16
2040,PN,1,2,5
2041,PN,11,9,8
2042,PN,13,16,14
2043,PN,4,5,0
2044,PN,36,33,13
2045,PN,22,21,10
2046,PN,2,1,1
2047,PN,7,7,9
2048,PN,16,14,12
2049,PN,0,1,1
2050,PN,2,1,1
2051,PN,0,5,2
2052,PN,35,26,13
2053,PN,0,0,0
2054,PN,23,22,17
2055,PN,38,32,26
2056,PN,16,6,4
2057,PN,13,9,7
2058,PN,32,29,20
2059,PN,12,8,6
2060,PN,48,23,24
2061,PN,25,24,19
2062,PN,7,6,1
2063,PN,43,18,11
2064,PN,12,4,8
2065,PN,8,15,14
2066,PN,11,22,7
2067,PN,34,30,19
2068,PN,1,1,0
2069,PN,27,27,14
2070,PN,19,18,13
2071,PN,0,0,0
2072,PN,1,3,3
2073,PN,0,0,0
2074,PN,4,7,4
2075,PN,0,0,0
2076,PN,6,3,4
2077,PN,7,10,6
2078,PN,4,3,2
2079,PN,1,2,4
2080,PN,31,21,12
2081,PN,38,17,15
2082,PN,5,7,7
2083,PN,3,17,7
2084,PN,16,27,20
2085,PN,1,0,0
2086,PN,1,4,2
2087,PN,0,1,0
2088,PN,4,9,9
2089,PN,30,37,20
2090,PN,0,1,0
2091,PN,0,0,0
2092,PN,18,22,17
2093,PN,0,0,0
2094,PN,24,25,19
2095,PN,0,0,0
2096,PN,20,15,8
2097,PN,7,16,7
2098,PN,0,4,4
2099,PN,26,20,15
2100,PN,8,8,4
2101,PN,2,3,1
2102,PN,0,0,4
2103,PN,15,11,5
2104,PN,28,14,13
2105,PN,6,9,2
2106,PN,14,28,14
2107,PN,19,11,14
2108,PN,28,34,18
2109,PN,5,7,5
2110,PN,0,2,0
2111,PN,10,6,9
2112,PN,25,23,10
2113,PN,15,21,8
2114,PN,1,5,3
2115,PN,3,10,6
2116,PN,4,2,1
2117,PN,0,3,7
2118,PN,37,29,20
2119,PN,2,8,4
2120,PN,16,23,12
2121,PN,14,12,12
2122,PN,24,16,17
2123,PN,31,19,10
2124,PN,3,9,3
2125,PN,0,3,1
2126,PN,0,1,0
2127,PN,16,17,8
2128,PN,3,2,2
2129,PN,11,10,4
2130,PN,18,24,11
2131,PN,2,3,4
2132,PN,5,6,6
2133,PN,24,21,14
2134,PN,30,21,18
2135,PN,0,0,2
2136,PN,19,16,9
2137,PN,21,19,21
2138,PN,15,15,9
2139,PN,3,3,4
2140,PN,27,24,14
2141,PN,3,0,1
2142,PN,30,37,10
2143,PN,24,18,19
2144,PN,12,7,9
2145,PN,30,28,31
2146,PN,24,30,17
2147,PN,33,30,21
2148,PN,16,16,18
2149,PN,6,13,8
2150,PN,44,39,22
2151,PN,48,49,22
2152,PN,11,12,11
2153,PN,14,7,13
2154,PN,6,5,7
2155,PN,8,9,3
2156,PN,15,22,14
2157,PN,19,13,11
2158,PN,19,17,9
2159,PN,0,0,1
2160,PN,0,1,0
2161,PN,1,3,1
2162,PN,0,1,0
2163,PN,22,21,10
2164,PN,0,0,0
2165,PN,51,37,38
2166,PN,5,11,5
2167,PN,0,0,0
2168,PN,7,2,1
2169,PN,0,2,2
2170,PN,15,19,13
2171,PN,33,29,10
2172,PN,0,0,0
2173,PN,35,23,18
2174,PN,44,37,29
2175,PN,0,1,0
2176,PN,33,33,11
2177,PN,7,9,7
2178,PN,30,23,21
2179,PN,26,25,12
2180,PN,33,25,15
2181,PN,2,0,0
2182,PN,7,10,7
2183,PN,21,22,13
2184,PN,32,21,21
2185,PN,55,44,29
2186,PN,36,33,23
2187,PN,4,9,7
2188,PN,4,8,2
2189,PN,46,37,19
2190,PN,6,10,9
2191,PN,0,0,0
2192,PN,10,11,11
2193,PN,52,51,29
2194,PN,1,2,0
2195,PN,2,6,3
2196,PN,16,10,4
2197,PN,26,20,14
2198,PN,31,26,17
2199,PN,19,30,16
2200,PN,27,16,10
2201,PN,1,7,1
2202,PN,17,20,19
2203,PN,34,22,7
2204,PN,9,18,6
2205,PN,0,0,0
2206,PN,6,3,3
2207,PN,38,27,21
2208,PN,1,9,1
2209,PN,17,12,6
2210,PN,1,3,1
2211,PN,8,7,3
2212,PN,27,12,12
2213,PN,7,10,15
2214,PN,0,1,0
2215,PN,25,17,5
2216,PN,37,24,25
2217,PN,25,20,13
2218,PN,5,7,6
2219,PN,0,1,0
2220,PN,27,16,17
2221,PN,36,24,28
2222,PN,5,9,3
2223,PN,0,2,2
2224,PN,29,21,14
2225,PN,20,23,20
2226,PN,3,8,6
2227,PN,10,25,7
2228,PN,0,0,2
2229,PN,32,27,11
2230,PN,34,42,18
2231,PN,11,15,9
2232,PN,12,13,7
2233,PN,18,13,6
2234,PN,12,7,7
2235,PN,17,19,15
2236,PN,17,17,13
2237,PN,4,15,9
2238,PN,0,0,1
2239,PN,2,4,4
2240,PN,13,15,11
2241,PN,10,4,3
2242,PN,1,0,1
2243,PN,23,21,15
2244,PN,22,18,16
2245,PN,20,18,14
2246,PN,0,0,0
2247,PN,21,15,9
2248,PN,13,7,14
2249,PN,24,21,16
2250,PN,9,14,6
2251,PN,0,0,0
2252,PN,26,38,20
2253,PN,8,6,1
2254,PN,31,17,13
2255,PN,12,15,6
2256,PN,0,1,1
2257,PN,41,21,22
2258,PN,5,11,8
2259,PN,6,14,10
2260,PN,7,7,7
2261,PN,13,14,8
2262,PN,27,26,13
2263,PN,7,8,4
2264,PN,16,17,13
2265,PN,6,9,5
2266,PN,17,22,10
2267,PN,13,14,18
2268,PN,10,11,6
2269,PN,5,11,6
2270,PN,8,7,7
2271,PN,0,3,5
2272,PN,3,6,2
2273,PN,13,19,12
2274,PN,22,36,13
2275,PN,9,8,7
2276,PN,1,2,3
2277,PN,20,16,13
2278,PN,11,13,6
2279,PN,4,3,1
2280,PN,21,25,13
2281,PN,22,29,13
2282,PN,9,15,6
2283,PN,2,5,4
2284,PN,33,42,21
2285,PN,7,6,3
2286,PN,5,10,7
2287,PN,13,12,7
2288,PN,2,5,2
2289,PN,23,23,10
2290,PN,0,1,3
2291,PN,0,0,0
2292,PN,1,3,3
2293,PN,15,12,7
2294,PN,3,6,6
2295,PN,26,31,21
2296,PN,43,36,28
2297,PN,10,11,8
2298,PN,2,0,2
2299,PN,40,40,21
2300,PN,2,6,2
2301,PN,9,12,6
2302,PN,3,8,3
2303,PN,10,17,16
2304,PN,7,3,2
2305,PN,30,25,13
2306,PN,24,20,18
2307,PN,22,21,19
2308,PN,11,15,13
2309,PN,27,27,20
2310,PN,18,13,13
2311,PN,15,20,16
2312,PN,24,18,15
2313,PN,1,5,4
2314,PN,14,19,11
2315,PN,30,28,15
2316,PN,4,7,4
2317,PN,7,7,5
2318,PN,4,8,8
2319,PN,11,10,11
2320,PN,28,30,22
2321,PN,21,16,7
2322,PN,22,17,20
2323,PN,1,2,1
2324,PN,29,22,17
2325,PN,17,16,16
2326,PN,1,3,4
2327,PN,5,11,11
2328,PN,0,0,0
2329,PN,1,3,3
2330,PN,34,41,20
2331,PN,0,2,0
2332,PN,25,18,21
2333,PN,8,10,8
2334,PN,25,37,21
2335,PN,7,16,7
2336,PN,0,1,0
2337,PN,8,18,9
2338,PN,16,13,5
2339,PN,0,1,2
2340,PN,26,23,15
2341,PN,1,1,2
2342,PN,3,1,3
2343,PN,39,30,30
2344,PN,10,16,18
2345,PN,0,1,1
2346,PN,16,27,11
2347,PN,51,23,13
2348,PN,7,11,6
2349,PN,26,50,22
2350,PN,0,1,1
2351,PN,1,0,0
2352,PN,0,0,1
2353,PN,19,15,11
2354,PN,0,0,2
2355,PN,14,17,10
2356,PN,4,8,5
2357,PN,3,2,0
2358,PN,28,14,15
2359,PN,27,18,11
2360,PN,17,12,11
2361,PN,26,31,18
2362,PN,0,0,0
2363,PN,36,24,27
2364,PN,26,35,26
2365,PN,18,12,4
2366,PN,17,21,18
2367,PN,1,2,1
2368,PN,52,25,25
2369,PN,0,3,0
2370,PN,40,41,35
2371,PN,4,6,5
2372,PN,0,1,0
2373,PN,29,22,13
2374,PN,14,12,16
2375,PN,0,1,0
2376,PN,4,1,3
2377,PN,2,1,1
2378,PN,5,8,9
2379,PN,6,6,2
2380,PN,2,1,3
2381,PN,1,2,2
2382,PN,35,25,17
2383,PN,34,38,30
2384,PN,33,32,20
2385,PN,26,19,21
2386,PN,35,31,17
2387,PN,4,6,5
2388,PN,3,6,4
2389,PN,33,20,15
2390,PN,12,25,11
2391,PN,6,12,8
