,Node Label,PN incoming Connections,FSI incoming Connections,LTS incoming Connections
4724,PN,77,50,32
4725,PN,82,66,57
4726,PN,79,50,38
4727,PN,63,67,52
4728,PN,79,50,35
4729,PN,36,27,23
4730,PN,44,39,23
4731,PN,64,47,32
4732,PN,62,58,50
4733,PN,62,42,28
4734,PN,25,31,11
4735,PN,76,45,28
4736,PN,72,45,26
4737,PN,74,28,25
4738,PN,41,25,30
4739,PN,63,39,28
4740,PN,79,29,21
4741,PN,42,26,23
4742,PN,63,53,37
4743,PN,85,68,46
4744,PN,61,33,34
4745,PN,70,68,38
4746,PN,51,23,29
4747,PN,69,64,36
4748,PN,53,41,25
4749,PN,53,53,38
4750,PN,47,18,14
4751,PN,58,54,37
4752,PN,62,74,59
4753,PN,82,73,58
4754,PN,67,67,46
4755,PN,54,36,33
4756,PN,58,36,28
4757,PN,63,62,39
4758,PN,85,46,43
4759,PN,59,30,36
4760,PN,76,41,37
4761,PN,70,47,33
4762,PN,59,48,24
4763,PN,73,61,53
4764,PN,77,68,58
4765,PN,64,47,33
4766,PN,41,34,24
4767,PN,84,74,48
4768,PN,51,40,27
4769,PN,65,54,29
4770,PN,55,41,31
4771,PN,71,65,53
4772,PN,43,32,31
4773,PN,43,37,21
4774,PN,56,56,28
4775,PN,53,31,18
4776,PN,43,18,11
4777,PN,85,57,45
4778,PN,50,33,21
4779,PN,69,47,28
4780,PN,78,51,30
4781,PN,54,40,25
4782,PN,63,49,34
4783,PN,52,43,39
4784,PN,47,40,31
4785,PN,47,50,39
4786,PN,77,55,56
4787,PN,68,62,43
4788,PN,29,20,17
4789,PN,56,58,26
4790,PN,25,23,24
4791,PN,44,36,21
4792,PN,65,33,28
4793,PN,40,33,23
4794,PN,68,40,18
4795,PN,81,50,43
4796,PN,67,35,27
4797,PN,79,43,33
4798,PN,60,44,31
4799,PN,44,28,24
4800,PN,26,11,11
4801,PN,70,55,45
4802,PN,74,63,47
4803,PN,53,47,49
4804,PN,72,40,38
4805,PN,47,35,23
4806,PN,76,45,21
4807,PN,72,27,21
4808,PN,66,31,27
4809,PN,55,49,36
4810,PN,74,57,34
4811,PN,76,54,56
4812,PN,23,14,13
4813,PN,39,33,24
4814,PN,23,14,10
4815,PN,71,47,43
4816,PN,52,43,24
4817,PN,67,53,39
4818,PN,59,54,49
4819,PN,63,46,36
4820,PN,58,25,22
4821,PN,58,48,28
4822,PN,45,41,25
4823,PN,37,31,30
4824,PN,75,53,31
4825,PN,87,53,36
4826,PN,31,16,13
4827,PN,42,32,18
4828,PN,67,54,57
4829,PN,31,24,23
4830,PN,37,25,24
4831,PN,87,55,47
4832,PN,79,67,48
4833,PN,88,56,47
4834,PN,73,52,49
4835,PN,40,39,19
4836,PN,74,65,48
4837,PN,50,39,34
4838,PN,82,55,38
4839,PN,68,31,14
4840,PN,46,34,28
4841,PN,85,49,34
4842,PN,57,29,15
4843,PN,63,51,36
4844,PN,57,37,12
4845,PN,77,49,36
4846,PN,85,50,42
4847,PN,28,32,16
4848,PN,77,42,34
4849,PN,76,48,43
4850,PN,64,53,38
4851,PN,68,37,27
4852,PN,31,23,21
4853,PN,73,70,50
4854,PN,75,58,37
4855,PN,55,41,27
4856,PN,73,66,51
4857,PN,64,45,32
4858,PN,71,40,29
4859,PN,43,15,23
4860,PN,66,59,43
4861,PN,57,46,36
4862,PN,59,44,24
4863,PN,30,20,18
4864,PN,63,49,36
4865,PN,71,58,36
4866,PN,43,24,17
4867,PN,66,41,34
4868,PN,48,39,36
4869,PN,67,33,25
4870,PN,66,48,48
4871,PN,79,48,41
4872,PN,40,29,30
4873,PN,62,46,30
4874,PN,71,44,23
4875,PN,74,44,30
4876,PN,70,34,29
4877,PN,75,59,44
4878,PN,77,42,30
4879,PN,46,32,23
4880,PN,51,22,26
4881,PN,74,74,47
4882,PN,70,58,38
4883,PN,36,21,15
4884,PN,74,64,42
4885,PN,47,55,42
4886,PN,67,58,40
4887,PN,60,45,44
4888,PN,25,21,11
4889,PN,41,21,14
4890,PN,52,41,30
4891,PN,65,26,17
4892,PN,40,25,17
4893,PN,71,54,39
4894,PN,56,25,21
4895,PN,51,33,24
4896,PN,63,39,19
4897,PN,72,62,48
4898,PN,45,29,15
4899,PN,58,49,28
4900,PN,67,61,30
4901,PN,62,31,21
4902,PN,47,16,16
4903,PN,83,46,45
4904,PN,78,56,47
4905,PN,30,13,17
4906,PN,70,37,30
4907,PN,25,24,10
4908,PN,41,32,17
4909,PN,55,40,25
4910,PN,40,37,21
4911,PN,25,22,14
4912,PN,59,41,15
4913,PN,75,47,41
4914,PN,35,29,21
4915,PN,58,63,41
4916,PN,64,59,53
4917,PN,60,36,29
4918,PN,51,36,20
4919,PN,34,40,34
4920,PN,53,35,34
4921,PN,63,30,22
4922,PN,76,53,31
4923,PN,79,49,29
4924,PN,50,39,32
4925,PN,23,29,24
4926,PN,50,34,24
4927,PN,28,34,21
4928,PN,61,36,35
4929,PN,20,20,17
4930,PN,64,38,31
4931,PN,64,62,49
4932,PN,60,31,18
4933,PN,19,11,14
4934,PN,57,26,27
4935,PN,35,28,9
4936,PN,30,13,14
4937,PN,46,37,14
4938,PN,65,39,34
4939,PN,70,34,25
4940,PN,78,65,37
4941,PN,68,24,28
4942,PN,46,44,16
4943,PN,63,46,43
4944,PN,62,49,27
4945,PN,65,46,49
4946,PN,44,47,18
4947,PN,38,40,24
4948,PN,68,41,26
4949,PN,49,38,23
4950,PN,58,51,32
4951,PN,45,37,16
4952,PN,83,49,45
4953,PN,40,27,30
4954,PN,71,61,52
4955,PN,74,59,41
4956,PN,67,70,59
4957,PN,69,46,44
4958,PN,79,49,43
4959,PN,62,46,29
4960,PN,71,57,34
4961,PN,66,58,35
4962,PN,43,40,18
4963,PN,67,35,25
4964,PN,68,46,30
4965,PN,65,55,30
4966,PN,64,70,45
4967,PN,58,52,48
4968,PN,89,48,40
4969,PN,68,60,32
4970,PN,67,58,40
4971,PN,75,43,30
4972,PN,55,32,34
4973,PN,69,58,40
4974,PN,80,64,49
4975,PN,57,57,27
4976,PN,63,29,17
4977,PN,62,59,31
4978,PN,24,19,21
4979,PN,79,53,59
4980,PN,67,56,45
4981,PN,39,28,19
4982,PN,54,41,22
4983,PN,44,30,15
4984,PN,63,56,34
4985,PN,53,46,26
4986,PN,79,47,51
4987,PN,66,36,27
4988,PN,24,26,22
4989,PN,78,37,37
4990,PN,35,35,32
4991,PN,42,44,46
4992,PN,52,44,31
4993,PN,43,31,19
4994,PN,67,34,27
4995,PN,65,49,23
4996,PN,80,50,50
4997,PN,38,39,28
4998,PN,55,42,25
4999,PN,54,16,18
5000,PN,74,56,38
5001,PN,59,64,51
5002,PN,76,47,31
5003,PN,48,51,34
5004,PN,61,55,37
5005,PN,57,41,26
5006,PN,36,24,28
5007,PN,51,48,31
5008,PN,73,60,48
5009,PN,59,49,47
5010,PN,47,57,46
5011,PN,67,68,39
5012,PN,41,21,10
5013,PN,70,65,54
5014,PN,39,26,15
5015,PN,47,39,22
5016,PN,75,73,56
5017,PN,58,54,43
5018,PN,78,57,34
5019,PN,45,51,28
5020,PN,53,26,16
5021,PN,75,59,40
5022,PN,64,50,36
5023,PN,75,39,38
5024,PN,38,40,27
5025,PN,42,33,9
5026,PN,52,16,13
5027,PN,59,61,41
5028,PN,36,33,21
5029,PN,64,56,47
5030,PN,26,12,19
5031,PN,80,62,42
5032,PN,47,38,30
5033,PN,77,47,32
5034,PN,69,50,37
5035,PN,36,15,17
5036,PN,20,29,19
5037,PN,67,48,39
5038,PN,75,62,45
5039,PN,67,36,27
5040,PN,64,47,32
5041,PN,55,35,36
5042,PN,66,49,42
5043,PN,42,37,23
5044,PN,78,75,54
5045,PN,30,19,18
5046,PN,21,10,9
5047,PN,48,32,18
5048,PN,86,54,44
5049,PN,48,21,27
5050,PN,40,38,18
5051,PN,42,31,33
5052,PN,62,43,54
5053,PN,59,54,34
5054,PN,66,65,52
5055,PN,75,67,45
5056,PN,71,55,38
5057,PN,75,56,28
5058,PN,80,46,38
5059,PN,65,62,43
5060,PN,60,50,34
5061,PN,62,39,43
5062,PN,76,54,34
5063,PN,67,46,33
5064,PN,57,42,28
5065,PN,48,25,28
5066,PN,69,47,33
5067,PN,65,40,37
5068,PN,62,46,26
5069,PN,65,39,30
5070,PN,33,22,19
5071,PN,76,58,51
5072,PN,70,49,35
5073,PN,71,76,46
5074,PN,74,54,46
5075,PN,69,64,48
5076,PN,67,51,44
5077,PN,70,56,43
5078,PN,61,64,45
5079,PN,46,24,26
5080,PN,52,27,19
5081,PN,84,60,44
5082,PN,60,49,35
5083,PN,49,50,30
5084,PN,42,33,20
5085,PN,55,54,44
5086,PN,29,31,17
5087,PN,51,41,33
5088,PN,65,28,23
5089,PN,79,66,39
5090,PN,34,27,28
5091,PN,65,42,33
5092,PN,73,62,37
5093,PN,45,36,21
5094,PN,68,57,34
5095,PN,44,24,12
5096,PN,73,66,45
5097,PN,47,31,23
5098,PN,38,29,28
5099,PN,72,42,18
5100,PN,50,41,20
5101,PN,78,66,47
5102,PN,53,37,23
5103,PN,39,26,18
5104,PN,58,39,34
5105,PN,67,52,48
5106,PN,71,56,37
5107,PN,50,40,20
5108,PN,77,46,32
5109,PN,61,48,25
5110,PN,43,30,20
5111,PN,63,58,45
5112,PN,74,57,49
5113,PN,36,23,14
5114,PN,77,62,49
5115,PN,72,37,35
5116,PN,34,23,22
5117,PN,49,36,35
5118,PN,29,27,18
5119,PN,55,45,37
5120,PN,59,34,23
5121,PN,57,34,24
5122,PN,68,42,26
5123,PN,55,28,20
5124,PN,73,56,47
5125,PN,46,33,7
5126,PN,35,28,19
5127,PN,32,29,12
5128,PN,77,43,28
5129,PN,52,49,17
5130,PN,76,53,42
5131,PN,35,24,12
5132,PN,77,64,50
5133,PN,40,43,17
5134,PN,45,35,20
5135,PN,77,56,46
5136,PN,61,45,32
5137,PN,67,45,50
5138,PN,63,63,46
5139,PN,79,47,48
5140,PN,55,59,34
5141,PN,50,31,17
5142,PN,64,52,36
5143,PN,60,39,39
5144,PN,50,41,27
5145,PN,80,49,38
5146,PN,63,51,30
5147,PN,58,50,60
5148,PN,27,27,15
5149,PN,57,23,23
5150,PN,44,26,17
5151,PN,66,46,37
5152,PN,57,32,32
5153,PN,55,34,32
5154,PN,65,65,49
5155,PN,61,45,39
5156,PN,49,36,23
5157,PN,39,44,20
5158,PN,54,34,28
5159,PN,62,63,56
5160,PN,18,22,7
5161,PN,52,51,37
5162,PN,51,20,24
5163,PN,43,44,28
5164,PN,80,55,40
5165,PN,91,40,41
5166,PN,62,68,37
5167,PN,77,33,27
5168,PN,57,45,51
5169,PN,59,34,19
5170,PN,70,77,46
5171,PN,65,35,44
5172,PN,73,44,22
5173,PN,74,41,41
5174,PN,79,57,44
5175,PN,39,27,24
5176,PN,44,36,21
5177,PN,34,31,7
5178,PN,46,40,19
5179,PN,31,21,18
5180,PN,58,27,20
5181,PN,85,37,25
5182,PN,43,35,22
5183,PN,78,58,49
5184,PN,41,37,17
5185,PN,63,67,45
5186,PN,74,54,46
5187,PN,34,22,14
5188,PN,77,64,45
5189,PN,64,38,46
5190,PN,54,40,34
5191,PN,38,31,25
5192,PN,70,51,33
5193,PN,72,58,44
5194,PN,72,53,36
5195,PN,46,22,11
5196,PN,33,31,14
5197,PN,73,45,29
5198,PN,34,27,23
5199,PN,51,47,38
5200,PN,40,24,13
5201,PN,49,20,17
5202,PN,55,42,30
5203,PN,64,56,41
5204,PN,53,28,22
5205,PN,57,35,37
5206,PN,69,42,27
5207,PN,76,61,45
5208,PN,46,35,22
5209,PN,63,35,26
5210,PN,46,36,24
5211,PN,37,25,19
5212,PN,60,56,45
5213,PN,39,30,28
5214,PN,34,21,12
5215,PN,44,29,20
5216,PN,30,24,18
5217,PN,90,67,36
5218,PN,45,29,29
5219,PN,43,31,25
5220,PN,46,27,22
5221,PN,45,33,29
5222,PN,53,48,33
5223,PN,44,36,24
5224,PN,77,44,41
5225,PN,47,26,14
5226,PN,45,33,33
5227,PN,66,49,42
5228,PN,79,45,26
5229,PN,47,37,21
5230,PN,72,32,38
5231,PN,53,59,38
5232,PN,73,30,30
5233,PN,81,56,39
5234,PN,60,35,21
5235,PN,65,44,40
5236,PN,73,64,50
5237,PN,60,58,37
5238,PN,65,52,36
5239,PN,59,33,25
5240,PN,73,78,62
5241,PN,84,51,42
5242,PN,60,32,19
5243,PN,59,32,25
5244,PN,70,58,48
5245,PN,51,26,29
5246,PN,63,52,59
5247,PN,55,47,33
5248,PN,77,64,49
5249,PN,47,24,24
5250,PN,31,19,11
5251,PN,58,43,21
5252,PN,67,56,45
5253,PN,71,37,27
5254,PN,79,44,34
5255,PN,62,61,33
5256,PN,33,17,20
5257,PN,54,31,30
5258,PN,41,26,31
5259,PN,35,36,14
5260,PN,57,60,48
5261,PN,57,36,24
5262,PN,58,49,25
5263,PN,63,30,19
5264,PN,47,36,30
5265,PN,72,55,45
5266,PN,74,58,42
5267,PN,86,58,33
5268,PN,91,45,28
5269,PN,41,31,20
5270,PN,60,48,34
5271,PN,42,25,19
5272,PN,68,48,27
5273,PN,39,30,28
5274,PN,63,61,40
5275,PN,75,58,38
5276,PN,57,33,19
5277,PN,59,32,17
5278,PN,81,45,31
5279,PN,59,46,26
5280,PN,71,58,31
5281,PN,72,50,40
5282,PN,72,52,38
5283,PN,75,27,27
5284,PN,32,24,12
5285,PN,60,60,31
5286,PN,37,20,13
5287,PN,65,43,37
5288,PN,39,22,21
5289,PN,40,27,20
5290,PN,81,42,27
5291,PN,59,49,29
5292,PN,50,25,21
5293,PN,76,56,33
5294,PN,73,51,38
5295,PN,47,38,15
5296,PN,56,48,20
5297,PN,26,22,16
5298,PN,73,55,44
5299,PN,53,44,48
5300,PN,82,60,47
5301,PN,69,46,39
5302,PN,72,54,29
5303,PN,71,42,40
5304,PN,43,30,28
5305,PN,48,42,30
5306,PN,59,68,54
5307,PN,57,49,28
5308,PN,56,48,31
5309,PN,67,55,47
5310,PN,62,44,27
5311,PN,63,37,33
5312,PN,63,44,23
5313,PN,25,28,23
5314,PN,87,55,36
5315,PN,70,45,33
5316,PN,39,34,28
5317,PN,64,49,41
5318,PN,35,25,27
5319,PN,45,25,20
5320,PN,33,17,22
5321,PN,47,33,27
5322,PN,67,41,28
5323,PN,70,48,37
5324,PN,84,60,39
5325,PN,42,24,23
5326,PN,66,52,40
5327,PN,56,52,33
5328,PN,83,48,43
5329,PN,47,34,19
5330,PN,64,36,33
5331,PN,37,28,23
5332,PN,65,64,51
5333,PN,74,53,41
5334,PN,73,54,39
5335,PN,72,47,43
5336,PN,64,55,51
5337,PN,50,36,38
5338,PN,54,32,20
5339,PN,47,30,16
5340,PN,85,58,46
5341,PN,16,20,8
5342,PN,40,31,32
5343,PN,59,49,32
5344,PN,35,33,14
5345,PN,82,53,45
5346,PN,64,34,24
5347,PN,41,38,15
5348,PN,30,30,29
5349,PN,29,23,7
5350,PN,66,73,52
5351,PN,71,68,41
5352,PN,63,54,35
5353,PN,65,65,49
5354,PN,63,50,36
5355,PN,74,55,41
5356,PN,32,22,9
5357,PN,32,25,13
5358,PN,79,68,43
5359,PN,71,50,42
5360,PN,44,27,17
5361,PN,38,28,26
5362,PN,74,78,40
5363,PN,53,37,22
5364,PN,40,30,27
5365,PN,82,68,42
5366,PN,77,61,47
5367,PN,61,48,30
5368,PN,81,65,36
5369,PN,52,46,41
5370,PN,67,39,30
5371,PN,40,30,22
5372,PN,36,37,20
5373,PN,57,53,41
5374,PN,73,70,51
5375,PN,60,41,39
5376,PN,51,38,37
5377,PN,72,44,35
5378,PN,46,30,24
5379,PN,37,47,29
5380,PN,78,59,49
5381,PN,50,43,30
5382,PN,57,38,30
5383,PN,57,18,29
5384,PN,86,61,52
5385,PN,73,46,40
5386,PN,59,45,26
5387,PN,46,24,13
5388,PN,82,48,56
5389,PN,78,52,41
5390,PN,34,18,13
5391,PN,55,34,33
5392,PN,31,28,14
5393,PN,36,22,19
5394,PN,43,25,16
5395,PN,70,47,38
5396,PN,79,53,52
5397,PN,46,47,16
5398,PN,51,24,20
5399,PN,77,33,30
5400,PN,80,32,28
5401,PN,38,30,25
5402,PN,67,34,24
5403,PN,66,36,34
5404,PN,51,28,20
5405,PN,71,39,28
5406,PN,52,28,27
5407,PN,51,41,28
5408,PN,28,19,8
5409,PN,37,20,16
5410,PN,59,42,16
5411,PN,49,29,19
5412,PN,34,33,23
5413,PN,75,46,34
5414,PN,66,59,54
5415,PN,46,26,17
5416,PN,55,52,35
5417,PN,63,47,29
5418,PN,60,53,40
5419,PN,56,36,30
5420,PN,77,67,46
5421,PN,41,31,36
5422,PN,67,61,37
5423,PN,52,37,28
5424,PN,46,29,28
5425,PN,53,22,19
5426,PN,43,35,22
5427,PN,77,49,44
5428,PN,67,52,46
5429,PN,46,30,23
5430,PN,57,53,29
5431,PN,51,51,36
5432,PN,48,25,25
5433,PN,59,46,41
5434,PN,70,55,47
5435,PN,62,29,41
5436,PN,63,58,48
5437,PN,77,63,65
5438,PN,60,25,15
5439,PN,58,28,31
5440,PN,43,26,23
5441,PN,68,42,27
5442,PN,55,37,29
5443,PN,68,24,17
5444,PN,57,55,39
5445,PN,41,19,29
5446,PN,46,46,22
5447,PN,73,46,33
5448,PN,67,53,28
5449,PN,39,41,29
5450,PN,80,53,35
5451,PN,55,40,30
5452,PN,64,29,32
5453,PN,70,32,30
5454,PN,47,41,28
5455,PN,32,36,26
5456,PN,38,40,16
5457,PN,88,47,40
5458,PN,61,56,54
5459,PN,80,54,58
5460,PN,46,37,28
5461,PN,31,35,14
5462,PN,57,44,40
5463,PN,48,31,30
5464,PN,77,67,42
5465,PN,61,52,37
5466,PN,74,59,40
5467,PN,48,46,33
5468,PN,34,31,10
5469,PN,63,34,19
5470,PN,77,58,36
5471,PN,86,57,43
5472,PN,32,29,15
5473,PN,67,51,32
5474,PN,72,49,39
5475,PN,70,65,45
5476,PN,72,67,48
5477,PN,46,29,24
5478,PN,22,10,14
5479,PN,67,46,39
5480,PN,52,38,30
5481,PN,65,54,32
5482,PN,62,42,12
5483,PN,57,47,32
5484,PN,74,45,26
5485,PN,78,59,43
5486,PN,61,60,44
5487,PN,48,25,27
5488,PN,68,42,37
5489,PN,77,50,39
5490,PN,54,40,25
5491,PN,42,38,29
5492,PN,46,50,25
5493,PN,68,63,50
5494,PN,51,31,16
5495,PN,61,37,34
5496,PN,65,50,35
5497,PN,33,28,9
5498,PN,56,25,20
5499,PN,49,42,26
5500,PN,57,21,20
5501,PN,57,36,27
5502,PN,41,28,24
5503,PN,67,54,50
5504,PN,29,31,18
5505,PN,50,13,27
5506,PN,75,53,39
5507,PN,31,11,18
5508,PN,34,16,15
5509,PN,55,56,50
5510,PN,41,39,30
5511,PN,33,22,24
5512,PN,63,58,32
5513,PN,67,60,48
5514,PN,26,17,22
5515,PN,66,82,43
5516,PN,74,58,49
5517,PN,50,42,31
5518,PN,40,32,31
5519,PN,70,55,43
5520,PN,19,19,7
5521,PN,50,53,27
5522,PN,61,41,32
5523,PN,32,24,18
5524,PN,59,36,25
5525,PN,74,47,43
5526,PN,57,57,38
5527,PN,44,33,22
5528,PN,27,13,6
5529,PN,69,40,28
5530,PN,41,40,14
5531,PN,69,50,47
5532,PN,41,23,30
5533,PN,38,35,30
5534,PN,78,48,31
5535,PN,66,62,43
5536,PN,42,39,33
5537,PN,76,53,37
5538,PN,73,50,32
5539,PN,85,39,23
5540,PN,59,40,29
5541,PN,67,41,32
5542,PN,41,37,16
5543,PN,76,51,36
5544,PN,40,33,23
5545,PN,78,40,42
5546,PN,49,40,27
5547,PN,77,76,50
5548,PN,33,21,10
5549,PN,75,41,39
5550,PN,63,54,50
5551,PN,81,62,47
5552,PN,51,38,24
5553,PN,66,36,30
5554,PN,39,34,27
5555,PN,68,70,52
5556,PN,83,67,45
5557,PN,50,32,17
5558,PN,45,36,20
5559,PN,44,32,18
5560,PN,55,33,23
5561,PN,74,79,50
5562,PN,51,27,22
5563,PN,35,23,15
5564,PN,77,70,40
5565,PN,36,44,29
5566,PN,74,49,50
5567,PN,72,49,47
5568,PN,65,33,30
5569,PN,23,31,20
5570,PN,67,47,36
5571,PN,47,30,16
5572,PN,56,50,26
5573,PN,56,30,24
5574,PN,63,55,43
5575,PN,70,52,36
5576,PN,61,38,35
5577,PN,55,29,24
5578,PN,62,45,55
5579,PN,75,48,35
5580,PN,64,50,31
5581,PN,40,37,27
5582,PN,63,55,47
5583,PN,69,67,50
5584,PN,55,57,35
5585,PN,48,40,22
5586,PN,60,51,49
5587,PN,58,37,21
5588,PN,31,25,18
5589,PN,74,57,48
5590,PN,36,25,17
5591,PN,63,58,37
5592,PN,31,45,25
5593,PN,70,33,38
5594,PN,66,48,36
5595,PN,80,52,43
5596,PN,39,30,12
5597,PN,88,47,37
5598,PN,55,36,28
5599,PN,80,50,40
5600,PN,72,39,30
5601,PN,57,25,18
5602,PN,69,45,23
5603,PN,62,47,27
5604,PN,46,25,22
5605,PN,74,52,33
5606,PN,72,67,58
5607,PN,36,25,12
5608,PN,67,38,28
5609,PN,58,59,49
5610,PN,78,48,33
5611,PN,81,44,36
5612,PN,62,26,23
5613,PN,50,51,33
5614,PN,62,37,26
5615,PN,54,60,39
5616,PN,67,43,30
5617,PN,60,54,34
5618,PN,78,58,39
5619,PN,46,28,18
5620,PN,70,46,42
5621,PN,82,55,35
5622,PN,69,54,40
5623,PN,54,35,32
5624,PN,75,43,19
5625,PN,62,59,37
5626,PN,54,32,14
5627,PN,57,35,21
5628,PN,74,62,49
5629,PN,64,39,42
5630,PN,55,19,17
5631,PN,59,54,44
5632,PN,83,62,49
5633,PN,75,57,44
5634,PN,55,48,38
5635,PN,68,49,43
5636,PN,47,25,12
5637,PN,40,36,25
5638,PN,71,43,31
5639,PN,62,55,46
5640,PN,67,51,44
5641,PN,42,35,19
5642,PN,68,53,35
5643,PN,75,42,34
5644,PN,51,52,46
5645,PN,65,58,33
5646,PN,81,39,37
5647,PN,41,29,14
5648,PN,28,37,30
5649,PN,71,38,30
5650,PN,44,39,32
5651,PN,58,38,22
5652,PN,64,68,57
5653,PN,50,25,30
5654,PN,71,38,21
5655,PN,54,39,24
5656,PN,69,54,50
5657,PN,69,63,37
5658,PN,70,46,35
5659,PN,35,25,30
5660,PN,51,38,25
5661,PN,79,74,47
5662,PN,79,40,34
5663,PN,70,63,45
5664,PN,78,53,35
5665,PN,75,55,39
5666,PN,63,52,49
5667,PN,68,47,46
5668,PN,35,35,30
5669,PN,47,35,13
5670,PN,57,54,45
5671,PN,77,35,39
5672,PN,41,30,16
5673,PN,21,17,10
5674,PN,27,23,12
5675,PN,55,38,29
5676,PN,46,37,19
5677,PN,62,37,25
5678,PN,38,30,31
5679,PN,66,62,51
5680,PN,39,33,28
5681,PN,60,63,41
5682,PN,73,56,40
5683,PN,73,68,35
5684,PN,52,43,34
5685,PN,27,29,12
5686,PN,41,28,27
5687,PN,46,44,25
5688,PN,62,69,37
5689,PN,86,52,50
5690,PN,54,65,56
5691,PN,64,48,21
5692,PN,62,31,14
5693,PN,46,41,26
5694,PN,55,38,21
5695,PN,54,33,13
5696,PN,51,28,22
5697,PN,41,29,31
5698,PN,74,49,52
5699,PN,75,53,39
5700,PN,33,22,15
5701,PN,62,41,34
5702,PN,70,58,42
5703,PN,72,54,31
5704,PN,75,62,50
5705,PN,71,39,31
5706,PN,50,45,35
5707,PN,79,45,31
5708,PN,75,65,47
5709,PN,42,38,22
5710,PN,80,56,46
5711,PN,71,54,48
5712,PN,57,63,46
5713,PN,46,23,13
5714,PN,65,32,20
5715,PN,36,32,18
5716,PN,45,42,33
5717,PN,68,34,29
5718,PN,61,35,25
5719,PN,71,59,35
5720,PN,30,29,18
5721,PN,46,32,26
5722,PN,48,24,22
5723,PN,83,56,41
5724,PN,62,54,34
5725,PN,47,43,42
5726,PN,79,55,48
5727,PN,31,24,20
5728,PN,40,45,22
5729,PN,46,27,16
5730,PN,79,39,31
5731,PN,70,52,41
5732,PN,63,24,26
5733,PN,48,42,25
5734,PN,76,64,52
5735,PN,72,58,38
5736,PN,62,30,33
5737,PN,67,48,30
5738,PN,62,40,26
5739,PN,73,42,36
5740,PN,69,45,26
5741,PN,53,52,27
5742,PN,65,33,27
5743,PN,51,37,19
5744,PN,69,55,46
5745,PN,74,60,37
5746,PN,55,35,26
5747,PN,81,60,46
5748,PN,75,57,36
5749,PN,88,48,36
5750,PN,35,29,19
5751,PN,46,31,21
5752,PN,53,44,32
5753,PN,68,53,43
5754,PN,61,54,34
5755,PN,32,26,24
5756,PN,43,23,17
5757,PN,83,39,42
5758,PN,53,46,42
5759,PN,62,41,34
5760,PN,74,46,36
5761,PN,41,23,36
5762,PN,41,32,26
5763,PN,56,39,25
5764,PN,42,44,24
5765,PN,45,36,26
5766,PN,90,30,25
5767,PN,69,41,24
5768,PN,63,29,21
5769,PN,79,56,31
5770,PN,61,32,27
5771,PN,68,51,32
5772,PN,58,48,39
5773,PN,71,55,34
5774,PN,50,32,28
5775,PN,50,41,26
5776,PN,39,36,25
5777,PN,38,32,22
5778,PN,54,47,44
5779,PN,61,29,27
5780,PN,49,42,33
5781,PN,47,40,17
5782,PN,86,31,30
5783,PN,67,58,47
5784,PN,55,46,30
5785,PN,18,17,8
5786,PN,80,69,39
5787,PN,30,17,19
5788,PN,53,41,24
5789,PN,69,44,36
5790,PN,59,36,26
5791,PN,49,29,17
5792,PN,63,55,29
5793,PN,67,44,31
5794,PN,56,36,27
5795,PN,66,35,28
5796,PN,49,48,32
5797,PN,44,41,23
5798,PN,54,58,51
5799,PN,78,34,25
5800,PN,58,56,42
5801,PN,65,39,27
5802,PN,79,65,43
5803,PN,81,43,36
5804,PN,62,29,20
5805,PN,68,37,26
5806,PN,67,47,30
5807,PN,52,34,29
5808,PN,78,36,27
5809,PN,59,55,39
5810,PN,57,46,22
5811,PN,84,70,48
5812,PN,40,31,22
5813,PN,49,41,29
5814,PN,66,44,22
5815,PN,67,50,42
5816,PN,56,39,31
5817,PN,40,29,28
5818,PN,59,27,24
5819,PN,73,55,40
5820,PN,78,33,27
5821,PN,69,40,39
5822,PN,69,49,32
5823,PN,83,43,32
5824,PN,42,24,10
5825,PN,73,55,39
5826,PN,68,48,31
5827,PN,32,22,12
5828,PN,69,50,29
5829,PN,61,45,37
5830,PN,66,34,23
5831,PN,43,26,23
5832,PN,62,29,31
5833,PN,72,66,42
5834,PN,48,20,20
5835,PN,70,44,37
5836,PN,57,56,30
5837,PN,51,49,23
5838,PN,67,32,25
5839,PN,55,44,38
5840,PN,46,19,19
5841,PN,73,49,38
5842,PN,59,40,47
5843,PN,75,45,33
5844,PN,74,66,49
5845,PN,21,23,13
5846,PN,63,57,39
5847,PN,66,41,28
5848,PN,66,61,33
5849,PN,73,53,40
5850,PN,49,43,19
5851,PN,66,63,49
5852,PN,94,61,55
5853,PN,44,25,19
5854,PN,41,19,25
5855,PN,90,64,42
5856,PN,54,44,37
5857,PN,55,35,30
5858,PN,64,70,33
5859,PN,67,42,34
5860,PN,83,45,48
5861,PN,38,19,19
5862,PN,39,24,27
5863,PN,51,51,23
5864,PN,33,30,24
5865,PN,59,55,37
5866,PN,71,61,34
5867,PN,54,36,22
5868,PN,39,33,19
5869,PN,72,47,49
5870,PN,52,38,25
5871,PN,72,59,40
5872,PN,61,56,56
5873,PN,73,38,33
5874,PN,88,52,37
5875,PN,49,33,21
5876,PN,83,60,43
5877,PN,75,58,45
5878,PN,81,48,36
5879,PN,77,38,29
5880,PN,34,30,32
5881,PN,78,45,29
5882,PN,28,28,26
5883,PN,67,68,62
5884,PN,60,37,34
5885,PN,46,40,14
5886,PN,60,46,29
